symbol,demangled,category,reason,diff_excerpt,date
_ZN39Packet_Monitor_Notice_Guild_Member_InfoC1Ev,Packet_Monitor_Notice_Guild_Member_Info::Packet_Monitor_Notice_Guild_Member_Info(),codegen_diff,共 6 组指令差异,"--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,20 +1,26 @@
 push   %ebp
 mov    %esp,%ebp
 sub    $0x18,%esp
 mov    0x8(%ebp),%eax
 movl   $0x2c,0x8(%esp)
 movl   $0x431,0x4(%esp)
 mov    %eax,(%esp)
 call   <T> <_ZN12PacketHeaderC1Ett>
 mov    0x8(%ebp),%eax",2026-08-11
_ZN39Packet_Monitor_Notice_Guild_Member_InfoC2Ev,Packet_Monitor_Notice_Guild_Member_Info::Packet_Monitor_Notice_Guild_Member_Info(),codegen_diff,共 6 组指令差异,"--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,20 +1,26 @@
 push   %ebp
 mov    %esp,%ebp
 sub    $0x18,%esp
 mov    0x8(%ebp),%eax
 movl   $0x2c,0x8(%esp)
 movl   $0x431,0x4(%esp)
 mov    %eax,(%esp)
 call   <T> <_ZN12PacketHeaderC1Ett>
 mov    0x8(%ebp),%eax",2026-08-11
_ZN40Packet_DB_Load_Request_Guild_Board_WriteC1Ev,Packet_DB_Load_Request_Guild_Board_Write::Packet_DB_Load_Request_Guild_Board_Write(),codegen_diff,"等价指令形态差异 1 处（等价指令形态差异（sub vs push））；其余指令差异 6 处（助记符不同（add    $0x17,%eax | push   %esi）；助记符不同（movb   $0x0,0xa(%eax) | push   %ebx））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,22 +1,51 @@
 push   %ebp
 mov    %esp,%ebp
-sub    $0x18,%esp
+push   %edi
+push   %esi
+push   %ebx
+sub    $0x2c,%esp
 mov    0x8(%ebp),%eax
 movl   $0xbc,0x8(%esp)",2026-08-11
_ZN40Packet_DB_Load_Request_Guild_Board_WriteC2Ev,Packet_DB_Load_Request_Guild_Board_Write::Packet_DB_Load_Request_Guild_Board_Write(),codegen_diff,"等价指令形态差异 1 处（等价指令形态差异（sub vs push））；其余指令差异 6 处（助记符不同（add    $0x17,%eax | push   %esi）；助记符不同（movb   $0x0,0xa(%eax) | push   %ebx））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,22 +1,51 @@
 push   %ebp
 mov    %esp,%ebp
-sub    $0x18,%esp
+push   %edi
+push   %esi
+push   %ebx
+sub    $0x2c,%esp
 mov    0x8(%ebp),%eax
 movl   $0xbc,0x8(%esp)",2026-08-11
_ZN40Packet_Monitor_Notice_Guild_Enter_ToUserC1Ev,Packet_Monitor_Notice_Guild_Enter_ToUser::Packet_Monitor_Notice_Guild_Enter_ToUser(),caliber_issue,"立即数/常量差异 1 处（立即数不同（movl   $0x0,0xe(%eax) | movl   $0xffffffff,(%eax)））；其余指令差异 1 处（助记符不同（movl   $0xffffffff,0xa(%eax) | add    $0x10,%eax））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,18 +1,26 @@
 push   %ebp
 mov    %esp,%ebp
 sub    $0x18,%esp
 mov    0x8(%ebp),%eax
 movl   $0x5a,0x8(%esp)
 movl   $0x3fd,0x4(%esp)
 mov    %eax,(%esp)
 call   <T> <_ZN12PacketHeaderC1Ett>
 mov    0x8(%ebp),%eax",2026-08-11
_ZN40Packet_Monitor_Notice_Guild_Enter_ToUserC2Ev,Packet_Monitor_Notice_Guild_Enter_ToUser::Packet_Monitor_Notice_Guild_Enter_ToUser(),caliber_issue,"立即数/常量差异 1 处（立即数不同（movl   $0x0,0xe(%eax) | movl   $0xffffffff,(%eax)））；其余指令差异 1 处（助记符不同（movl   $0xffffffff,0xa(%eax) | add    $0x10,%eax））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,18 +1,26 @@
 push   %ebp
 mov    %esp,%ebp
 sub    $0x18,%esp
 mov    0x8(%ebp),%eax
 movl   $0x5a,0x8(%esp)
 movl   $0x3fd,0x4(%esp)
 mov    %eax,(%esp)
 call   <T> <_ZN12PacketHeaderC1Ett>
 mov    0x8(%ebp),%eax",2026-08-11
_ZN41Packet_Monitor_Notice_Guild_Create_ToUserC1Ev,Packet_Monitor_Notice_Guild_Create_ToUser::Packet_Monitor_Notice_Guild_Create_ToUser(),codegen_diff,"等价指令形态差异 1 处（等价指令形态差异（sub vs push））；其余指令差异 3 处（助记符不同（add    $0xa,%eax | push   %esi）；助记符不同（movl   $0xffffffff,0x29(%eax) | push   %ebx））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,16 +1,42 @@
 push   %ebp
 mov    %esp,%ebp
-sub    $0x18,%esp
+push   %edi
+push   %esi
+push   %ebx
+sub    $0x2c,%esp
 mov    0x8(%ebp),%eax
 movl   $0x2d,0x8(%esp)",2026-08-11
_ZN41Packet_Monitor_Notice_Guild_Create_ToUserC2Ev,Packet_Monitor_Notice_Guild_Create_ToUser::Packet_Monitor_Notice_Guild_Create_ToUser(),codegen_diff,"等价指令形态差异 1 处（等价指令形态差异（sub vs push））；其余指令差异 3 处（助记符不同（add    $0xa,%eax | push   %esi）；助记符不同（movl   $0xffffffff,0x29(%eax) | push   %ebx））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,16 +1,42 @@
 push   %ebp
 mov    %esp,%ebp
-sub    $0x18,%esp
+push   %edi
+push   %esi
+push   %ebx
+sub    $0x2c,%esp
 mov    0x8(%ebp),%eax
 movl   $0x2d,0x8(%esp)",2026-08-11
_ZN41Packet_Monitor_Notice_Guild_Secede_ToUserC1Ev,Packet_Monitor_Notice_Guild_Secede_ToUser::Packet_Monitor_Notice_Guild_Secede_ToUser(),caliber_issue,"立即数/常量差异 1 处（立即数不同（movl   $0x0,0xe(%eax) | movl   $0xffffffff,(%eax)））；其余指令差异 1 处（助记符不同（movl   $0xffffffff,0xa(%eax) | add    $0x10,%eax））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,18 +1,26 @@
 push   %ebp
 mov    %esp,%ebp
 sub    $0x18,%esp
 mov    0x8(%ebp),%eax
 movl   $0x55,0x8(%esp)
 movl   $0x3fe,0x4(%esp)
 mov    %eax,(%esp)
 call   <T> <_ZN12PacketHeaderC1Ett>
 mov    0x8(%ebp),%eax",2026-08-11
_ZN41Packet_Monitor_Notice_Guild_Secede_ToUserC2Ev,Packet_Monitor_Notice_Guild_Secede_ToUser::Packet_Monitor_Notice_Guild_Secede_ToUser(),caliber_issue,"立即数/常量差异 1 处（立即数不同（movl   $0x0,0xe(%eax) | movl   $0xffffffff,(%eax)））；其余指令差异 1 处（助记符不同（movl   $0xffffffff,0xa(%eax) | add    $0x10,%eax））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,18 +1,26 @@
 push   %ebp
 mov    %esp,%ebp
 sub    $0x18,%esp
 mov    0x8(%ebp),%eax
 movl   $0x55,0x8(%esp)
 movl   $0x3fe,0x4(%esp)
 mov    %eax,(%esp)
 call   <T> <_ZN12PacketHeaderC1Ett>
 mov    0x8(%ebp),%eax",2026-08-11
_ZN43Packet_Monitor_Call_Guild_Members_ToChannelC1Ev,Packet_Monitor_Call_Guild_Members_ToChannel::Packet_Monitor_Call_Guild_Members_ToChannel(),caliber_issue,"等价指令形态差异 2 处（等价指令形态差异（push vs sub）；等价指令形态差异（add vs lea））；立即数/常量差异 1 处（立即数不同（movl   $0x0,0xe(%eax) | movl   $0x0,(%eax)））；其余指令差异 19 处（助记符不同（push   %ebx | add    $0xa,%eax）；助记符不同（sub    $0x10,%esp | movl   $0xffffffff,(%eax)））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,44 +1,53 @@
 push   %ebp
 mov    %esp,%ebp
-push   %esi
-push   %ebx
-sub    $0x10,%esp
+sub    $0x28,%esp
 mov    0x8(%ebp),%eax
 movl   $0x17d4,0x8(%esp)
 movl   $0x401,0x4(%esp)",2026-08-11
_ZN43Packet_Monitor_Call_Guild_Members_ToChannelC2Ev,Packet_Monitor_Call_Guild_Members_ToChannel::Packet_Monitor_Call_Guild_Members_ToChannel(),caliber_issue,"等价指令形态差异 2 处（等价指令形态差异（push vs sub）；等价指令形态差异（add vs lea））；立即数/常量差异 1 处（立即数不同（movl   $0x0,0xe(%eax) | movl   $0x0,(%eax)））；其余指令差异 19 处（助记符不同（push   %ebx | add    $0xa,%eax）；助记符不同（sub    $0x10,%esp | movl   $0xffffffff,(%eax)））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,44 +1,53 @@
 push   %ebp
 mov    %esp,%ebp
-push   %esi
-push   %ebx
-sub    $0x10,%esp
+sub    $0x28,%esp
 mov    0x8(%ebp),%eax
 movl   $0x17d4,0x8(%esp)
 movl   $0x401,0x4(%esp)",2026-08-11
_ZN47Packet_Monitor_Call_Guild_All_Members_ToChannelC1Ev,Packet_Monitor_Call_Guild_All_Members_ToChannel::Packet_Monitor_Call_Guild_All_Members_ToChannel(),caliber_issue,"等价指令形态差异 2 处（等价指令形态差异（push vs sub）；等价指令形态差异（mov vs lea））；立即数/常量差异 3 处（立即数不同（movl   $0x0,0xe(%eax) | movl   $0x0,(%eax)）；立即数不同（movl   $0x0,0x2d(%eax) | movl   $0x0,(%eax)））；其余指令差异 23 处（助记符不同（push   %ebx | add    $0xa,%eax）；助记符不同（sub    $0x10,%esp | movl   $0xffffffff,(%eax)））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,44 +1,47 @@
 push   %ebp
 mov    %esp,%ebp
-push   %esi
-push   %ebx
-sub    $0x10,%esp
+sub    $0x28,%esp
 mov    0x8(%ebp),%eax
 movl   $0x17d4,0x8(%esp)
 movl   $0x424,0x4(%esp)",2026-08-11
_ZN47Packet_Monitor_Call_Guild_All_Members_ToChannelC2Ev,Packet_Monitor_Call_Guild_All_Members_ToChannel::Packet_Monitor_Call_Guild_All_Members_ToChannel(),caliber_issue,"等价指令形态差异 2 处（等价指令形态差异（push vs sub）；等价指令形态差异（mov vs lea））；立即数/常量差异 3 处（立即数不同（movl   $0x0,0xe(%eax) | movl   $0x0,(%eax)）；立即数不同（movl   $0x0,0x2d(%eax) | movl   $0x0,(%eax)））；其余指令差异 23 处（助记符不同（push   %ebx | add    $0xa,%eax）；助记符不同（sub    $0x10,%esp | movl   $0xffffffff,(%eax)））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,44 +1,47 @@
 push   %ebp
 mov    %esp,%ebp
-push   %esi
-push   %ebx
-sub    $0x10,%esp
+sub    $0x28,%esp
 mov    0x8(%ebp),%eax
 movl   $0x17d4,0x8(%esp)
 movl   $0x424,0x4(%esp)",2026-08-11
_ZN48Packet_Monitor_Call_Guild_Members_ToChannel_NextC1Ev,Packet_Monitor_Call_Guild_Members_ToChannel_Next::Packet_Monitor_Call_Guild_Members_ToChannel_Next(),caliber_issue,"等价指令形态差异 2 处（等价指令形态差异（push vs sub）；等价指令形态差异（add vs lea））；基本块布局差异 1 处（函数内跳转偏移不同（jmp    <T> <_ZN48Packet_Monitor_Call_Guild_Members_ToChannel_NextC1Ev+0x65> | jmp    <T> <_ZN48Packet_Monitor_Call_Guild_Members_ToChannel_NextC1Ev+0x8c>））；立即数/常量差异 1 处（立即数不同（movl   $0x0,0xe(%eax) | movl   $0x0,(%eax)））；其余指令差异 16 处（助记符不同（push   %ebx | add    $0xa,%eax）；助记符不同（sub    $0x10,%esp | movl   $0xffffffff,(%eax)））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,36 +1,44 @@
 push   %ebp
 mov    %esp,%ebp
-push   %esi
-push   %ebx
-sub    $0x10,%esp
+sub    $0x28,%esp
 mov    0x8(%ebp),%eax
 movl   $0x17b7,0x8(%esp)
 movl   $0x423,0x4(%esp)",2026-08-11
_ZN48Packet_Monitor_Call_Guild_Members_ToChannel_NextC2Ev,Packet_Monitor_Call_Guild_Members_ToChannel_Next::Packet_Monitor_Call_Guild_Members_ToChannel_Next(),caliber_issue,"等价指令形态差异 2 处（等价指令形态差异（push vs sub）；等价指令形态差异（add vs lea））；基本块布局差异 1 处（函数内跳转偏移不同（jmp    <T> <_ZN48Packet_Monitor_Call_Guild_Members_ToChannel_NextC1Ev+0x65> | jmp    <T> <_ZN48Packet_Monitor_Call_Guild_Members_ToChannel_NextC1Ev+0x8c>））；立即数/常量差异 1 处（立即数不同（movl   $0x0,0xe(%eax) | movl   $0x0,(%eax)））；其余指令差异 16 处（助记符不同（push   %ebx | add    $0xa,%eax）；助记符不同（sub    $0x10,%esp | movl   $0xffffffff,(%eax)））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,36 +1,44 @@
 push   %ebp
 mov    %esp,%ebp
-push   %esi
-push   %ebx
-sub    $0x10,%esp
+sub    $0x28,%esp
 mov    0x8(%ebp),%eax
 movl   $0x17b7,0x8(%esp)
 movl   $0x423,0x4(%esp)",2026-08-11
_ZN52Packet_Monitor_Call_Guild_All_Members_ToChannel_NextC1Ev,Packet_Monitor_Call_Guild_All_Members_ToChannel_Next::Packet_Monitor_Call_Guild_All_Members_ToChannel_Next(),caliber_issue,"等价指令形态差异 2 处（等价指令形态差异（push vs sub）；等价指令形态差异（add vs lea））；基本块布局差异 1 处（函数内跳转偏移不同（jmp    <T> <_ZN52Packet_Monitor_Call_Guild_All_Members_ToChannel_NextC1Ev+0x65> | jmp    <T> <_ZN52Packet_Monitor_Call_Guild_All_Members_ToChannel_NextC1Ev+0x8c>））；立即数/常量差异 1 处（立即数不同（movl   $0x0,0xe(%eax) | movl   $0x0,(%eax)））；其余指令差异 16 处（助记符不同（push   %ebx | add    $0xa,%eax）；助记符不同（sub    $0x10,%esp | movl   $0xffffffff,(%eax)））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,36 +1,44 @@
 push   %ebp
 mov    %esp,%ebp
-push   %esi
-push   %ebx
-sub    $0x10,%esp
+sub    $0x28,%esp
 mov    0x8(%ebp),%eax
 movl   $0x17b7,0x8(%esp)
 movl   $0x428,0x4(%esp)",2026-08-11
_ZN52Packet_Monitor_Call_Guild_All_Members_ToChannel_NextC2Ev,Packet_Monitor_Call_Guild_All_Members_ToChannel_Next::Packet_Monitor_Call_Guild_All_Members_ToChannel_Next(),caliber_issue,"等价指令形态差异 2 处（等价指令形态差异（push vs sub）；等价指令形态差异（add vs lea））；基本块布局差异 1 处（函数内跳转偏移不同（jmp    <T> <_ZN52Packet_Monitor_Call_Guild_All_Members_ToChannel_NextC1Ev+0x65> | jmp    <T> <_ZN52Packet_Monitor_Call_Guild_All_Members_ToChannel_NextC1Ev+0x8c>））；立即数/常量差异 1 处（立即数不同（movl   $0x0,0xe(%eax) | movl   $0x0,(%eax)））；其余指令差异 16 处（助记符不同（push   %ebx | add    $0xa,%eax）；助记符不同（sub    $0x10,%esp | movl   $0xffffffff,(%eax)））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,36 +1,44 @@
 push   %ebp
 mov    %esp,%ebp
-push   %esi
-push   %ebx
-sub    $0x10,%esp
+sub    $0x28,%esp
 mov    0x8(%ebp),%eax
 movl   $0x17b7,0x8(%esp)
 movl   $0x428,0x4(%esp)",2026-08-11
_ZN5CPeer10DisConnSigEv,CPeer::DisConnSig(),codegen_diff,"等价指令形态差异 10 处（字节强转读取形态差（ORIG 直接偏移加载 mov    0x182c(%eax),%eax vs OURS add+加载）；等价指令形态差异（lea vs mov））；栈帧/局部布局差异 2 处（栈局部偏移不同（lea    -0x12(%ebp),%eax | lea    -0x16(%ebp),%eax）；栈局部偏移不同（lea    -0x18(%ebp),%edx | lea    -0x24(%ebp),%eax））；其余指令差异 11 处（助记符不同（movzwl -0x10(%ebp),%eax | lea    -0x20(%ebp),%eax）；助记符不同（mov    -0x18(%ebp),%eax | movzwl -0x14(%ebp),%eax））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,71 +1,74 @@
 push   %ebp
 mov    %esp,%ebp
 push   %esi
 push   %ebx
 sub    $0x30,%esp
-lea    -0x12(%ebp),%eax
+lea    -0x16(%ebp),%eax
 mov    %eax,(%esp)
 call   <T> <_ZN25Packet_InnerPakcet_LogoutC1Ev>",2026-08-11
_ZN5CPeer10RecvPacketEv,CPeer::RecvPacket(),codegen_diff,"等价指令形态差异 5 处（等价指令形态差异（push vs sub）；等价指令形态差异（mov vs lea））；栈帧/局部布局差异 6 处（栈局部偏移不同（lea    -0x34(%ebp),%eax | lea    -0x1c(%ebp),%eax）；栈局部偏移不同（mov    -0x1c(%ebp),%eax | mov    -0xc(%ebp),%eax））；基本块布局差异 4 处（函数内跳转偏移不同（je     <T> <_ZN5CPeer10RecvPacketEv+0x90> | je     <T> <_ZN5CPeer10RecvPacketEv+0x91>）；函数内跳转偏移不同（jmp    <T> <_ZN5CPeer10RecvPacketEv+0x18e> | jmp    <T> <_ZN5CPeer10RecvPacketEv+0x18d>））；其余指令差异 19 处（助记符不同（sub    $0x4c,%esp | mov    %eax,-0xc(%ebp)）；助记符不同（mov    %eax,-0x1c(%ebp) | cmpl   $0x0,-0xc(%ebp)））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,100 +1,98 @@
 push   %ebp
 mov    %esp,%ebp
-push   %edi
 push   %esi
 push   %ebx
-sub    $0x4c,%esp
+sub    $0x40,%esp
 mov    0x8(%ebp),%eax
 mov    %eax,(%esp)",2026-08-11
_ZN5CPeer11recv_packetEv,CPeer::recv_packet(),caliber_issue,"寄存器分配差异 1 处（寄存器分配差异（mov    $0x0,%eax | mov    $0x0,%eax））；等价指令形态差异 5 处（字节强转读取形态差（ORIG 直接偏移加载 mov    0x181c(%eax),%eax vs OURS add+加载）；等价指令形态差异（lea vs add））；基本块布局差异 4 处（函数内跳转偏移不同（jmp    <T> <_ZN5CPeer11recv_packetEv+0x19a> | jmp    <T> <_ZN5CPeer11recv_packetEv+0x192>）；函数内跳转偏移不同（je     <T> <_ZN5CPeer11recv_packetEv+0xda> | je     <T> <_ZN5CPeer11recv_packetEv+0xc0>））；立即数/常量差异 1 处（立即数不同（add    $0x1c,%eax | add    $0x181c,%eax））；其余指令差异 24 处（助记符不同（add    $0x1800,%eax | mov    (%eax),%eax）；操作数差异（mov    %edx,0x181c(%eax) | mov    0x8(%ebp),%edx））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,117 +1,116 @@
 push   %ebp
 mov    %esp,%ebp
 push   %esi
 push   %ebx
 sub    $0x30,%esp
 mov    0x8(%ebp),%eax
 mov    %eax,(%esp)
 call   <T> <_ZNK9TCPSocket9getHandleEv>
 shr    $0x1f,%eax",2026-08-11
_ZN5CPeer11send_packetEPci,"CPeer::send_packet(char*, int)",codegen_diff,"寄存器分配差异 1 处（寄存器分配差异（mov    0x8(%ebp),%eax | mov    0x8(%ebp),%eax））；等价指令形态差异 11 处（等价指令形态差异（push vs sub）；字节强转读取形态差（ORIG 直接偏移加载 mov    0x1834(%eax),%esi vs OURS add+加载））；基本块布局差异 1 处（函数内跳转偏移不同（jmp    <T> <_ZN5CPeer11send_packetEPci+0x214> | jmp    <T> <_ZN5CPeer11send_packetEPci+0x227>））；其余指令差异 71 处（助记符不同（push   %ebx | je     <T> <_ZN5CPeer11send_packetEPci+0x22>）；助记符不同（sub    $0x30,%esp | jmp    <T> <_ZN5CPeer11send_packetEPci+0x227>））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,133 +1,143 @@
 push   %ebp
 mov    %esp,%ebp
-push   %esi
-push   %ebx
-sub    $0x30,%esp
+sub    $0x48,%esp
 mov    0x8(%ebp),%eax
 mov    %eax,(%esp)
 call   <T> <_ZNK9TCPSocket9getHandleEv>",2026-08-11
_ZN5CPeer11send_packetEv,CPeer::send_packet(),caliber_issue,"寄存器分配差异 2 处（寄存器分配差异（mov    (%eax),%esi | mov    (%eax),%eax）；寄存器分配差异（mov    0x8(%ebp),%eax | mov    0x8(%ebp),%edx））；等价指令形态差异 10 处（等价指令形态差异（push vs sub）；字节强转读取形态差（ORIG 直接偏移加载 mov    0x1834(%eax),%ebx vs OURS add+加载））；栈帧/局部布局差异 1 处（栈局部偏移不同（cmp    -0xc(%ebp),%eax | cmp    -0x14(%ebp),%eax））；基本块布局差异 4 处（函数内跳转偏移不同（jne    <T> <_ZN5CPeer11send_packetEv+0x26> | jne    <T> <_ZN5CPeer11send_packetEv+0x28>）；函数内跳转偏移不同（jmp    <T> <_ZN5CPeer11send_packetEv+0x246> | jmp    <T> <_ZN5CPeer11send_packetEv+0x230>））；立即数/常量差异 1 处（立即数不同（add    $0x30,%esp | add    $0x1834,%eax））；其余指令差异 74 处（助记符不同（sub    $0x30,%esp | movl   $0x0,-0x14(%ebp)）；助记符不同（movl   $0x0,-0xc(%ebp) | add    $0x1834,%eax））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,149 +1,151 @@
 push   %ebp
 mov    %esp,%ebp
-push   %esi
 push   %ebx
-sub    $0x30,%esp
-movl   $0x0,-0xc(%ebp)
+sub    $0x34,%esp
+movl   $0x0,-0x14(%ebp)
 mov    0x8(%ebp),%eax",2026-08-11
_ZN5CPeer18get_remain_sendlenEv,CPeer::get_remain_sendlen(),codegen_diff,"等价指令形态差异 1 处（字节强转读取形态差（ORIG 直接偏移加载 mov    0x1834(%eax),%eax vs OURS add+加载））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,6 +1,7 @@
 push   %ebp
 mov    %esp,%ebp
 mov    0x8(%ebp),%eax
-mov    0x1834(%eax),%eax
+add    $0x1834,%eax
+mov    (%eax),%eax
 pop    %ebp
 ret",2026-08-11
_ZN5CPeer7ConnSigEv,CPeer::ConnSig(),codegen_diff,"等价指令形态差异 10 处（字节强转读取形态差（ORIG 直接偏移加载 mov    0x182c(%eax),%eax vs OURS add+加载）；等价指令形态差异（lea vs mov））；栈帧/局部布局差异 2 处（栈局部偏移不同（lea    -0x12(%ebp),%eax | lea    -0x16(%ebp),%eax）；栈局部偏移不同（lea    -0x18(%ebp),%edx | lea    -0x24(%ebp),%eax））；其余指令差异 11 处（助记符不同（movzwl -0x10(%ebp),%eax | lea    -0x20(%ebp),%eax）；助记符不同（mov    -0x18(%ebp),%eax | movzwl -0x14(%ebp),%eax））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,71 +1,74 @@
 push   %ebp
 mov    %esp,%ebp
 push   %esi
 push   %ebx
 sub    $0x30,%esp
-lea    -0x12(%ebp),%eax
+lea    -0x16(%ebp),%eax
 mov    %eax,(%esp)
 call   <T> <_ZN24Packet_InnerPakcet_LoginC1Ev>",2026-08-11
_ZN5CPeer7parsingEi,CPeer::parsing(int),other,"真实调用目标差异 1 处（调用目标不同（call   <T> <_ZN10CMyFileLogC1EPKci> | call   <T> <_ZN6CGuardI6CMutexED1Ev>））；寄存器分配差异 5 处（寄存器分配差异（mov    0x8(%ebp),%eax | mov    0x8(%ebp),%eax）；寄存器分配差异（mov    0x8(%ebp),%eax | mov    0x8(%ebp),%edx））；等价指令形态差异 33 处（等价指令形态差异（push vs sub）；等价指令形态差异（lea vs add））；栈帧/局部布局差异 1 处（栈局部偏移不同（mov    -0x24(%ebp),%eax | mov    -0xc(%ebp),%eax））；基本块布局差异 1 处（函数内跳转偏移不同（jmp    <T> <_ZN5CPeer7parsingEi+0x39f> | jmp    <T> <_ZN5CPeer7parsingEi+0x2fa>））；其余指令差异 167 处（助记符不同（sub    $0x7c,%esp | mov    0x8(%ebp),%eax）；操作数差异（mov    0x1820(%eax),%edx | mov    (%eax),%eax））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,289 +1,285 @@
 push   %ebp
 mov    %esp,%ebp
-push   %edi
 push   %esi
 push   %ebx
-sub    $0x7c,%esp
+sub    $0x70,%esp
+mov    0x8(%ebp),%eax
+add    $0x1820,%eax",2026-08-11
_ZN5CPeerC1Ev,CPeer::CPeer(),caliber_issue,"立即数/常量差异 4 处（立即数不同（movl   $0x0,0x1820(%eax) | movl   $0x0,(%eax)）；立即数不同（movl   $0x0,0x1828(%eax) | movl   $0x0,(%eax)））；其余指令差异 4 处（助记符不同（movl   $0x0,0x181c(%eax) | add    $0x181c,%eax）；助记符不同（movl   $0x0,0x1824(%eax) | add    $0x1820,%eax））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,24 +1,32 @@
 push   %ebp
 mov    %esp,%ebp
 sub    $0x18,%esp
 mov    0x8(%ebp),%eax
 mov    %eax,(%esp)
 call   <T> <_ZN9TCPSocketC1Ev>
 mov    0x8(%ebp),%eax
-movl   $0x0,0x181c(%eax)
+add    $0x181c,%eax",2026-08-11
_ZN5CPeerC2Ev,CPeer::CPeer(),caliber_issue,"立即数/常量差异 4 处（立即数不同（movl   $0x0,0x1820(%eax) | movl   $0x0,(%eax)）；立即数不同（movl   $0x0,0x1828(%eax) | movl   $0x0,(%eax)））；其余指令差异 4 处（助记符不同（movl   $0x0,0x181c(%eax) | add    $0x181c,%eax）；助记符不同（movl   $0x0,0x1824(%eax) | add    $0x1820,%eax））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,24 +1,32 @@
 push   %ebp
 mov    %esp,%ebp
 sub    $0x18,%esp
 mov    0x8(%ebp),%eax
 mov    %eax,(%esp)
 call   <T> <_ZN9TCPSocketC1Ev>
 mov    0x8(%ebp),%eax
-movl   $0x0,0x181c(%eax)
+add    $0x181c,%eax",2026-08-11
_ZN5CPeerD1Ev,CPeer::~CPeer(),codegen_diff,共 14 组指令差异,"--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,22 +1,8 @@
 push   %ebp
 mov    %esp,%ebp
 sub    $0x18,%esp
-mov    0x8(%ebp),%eax
-lea    0x1c(%eax),%edx
-mov    0x8(%ebp),%eax
-mov    %edx,0x181c(%eax)
-mov    0x8(%ebp),%eax
-movl   $0x0,0x1824(%eax)",2026-08-11
_ZN5CPeerD2Ev,CPeer::~CPeer(),codegen_diff,共 14 组指令差异,"--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,22 +1,8 @@
 push   %ebp
 mov    %esp,%ebp
 sub    $0x18,%esp
-mov    0x8(%ebp),%eax
-lea    0x1c(%eax),%edx
-mov    0x8(%ebp),%eax
-mov    %edx,0x181c(%eax)
-mov    0x8(%ebp),%eax
-movl   $0x0,0x1824(%eax)",2026-08-11
_ZN5CUser11IsBlackUserEj,CUser::IsBlackUser(unsigned int),codegen_diff,"寄存器分配差异 1 处（寄存器分配差异（lea    -0xc(%ebp),%eax | lea    -0xc(%ebp),%eax））；等价指令形态差异 4 处（等价指令形态差异（mov vs lea）；等价指令形态差异（lea vs mov））；其余指令差异 5 处（操作数差异（lea    -0x10(%ebp),%eax | lea    0x64(%eax),%edx）；操作数差异（mov    %edx,0x4(%esp) | mov    %eax,(%esp)））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,39 +1,39 @@
 push   %ebp
 mov    %esp,%ebp
 sub    $0x28,%esp
 mov    0x8(%ebp),%eax
 add    $0x64,%eax
 mov    %eax,(%esp)
 call   <T> <_ZNKSt3mapIjP10CBlackUserSt4lessIjESaISt4pairIKjS1_EEE5emptyEv>
 test   %al,%al
 je     <T> <_ZN5CUser11IsBlackUserEj+0x1f>",2026-08-11
